"","date","province","at_least_1_dose","double_dose","firstJabs","secondJabs","jabs","eligible_population","population","province2","type","unvaccinated_population","partially_dose"
"1852",2021-05-22,"nb",375769,35702,NA,NA,NA,693386,783721,"NB","data",407952,340067
"1853",2021-05-23,"nb",383810,35957,NA,NA,NA,693386,783721,"NB","data",399911,347853
"1854",2021-05-24,"nb",385997,36013,NA,NA,NA,693386,783721,"NB","data",397724,349984
"1855",2021-05-25,"nb",387873,36046,NA,NA,NA,693386,783721,"NB","data",395848,351827
"1856",2021-05-26,"nb",393887,36297,NA,NA,NA,693386,783721,"NB","data",389834,357590
"1857",2021-05-27,"nb",403233,37105,NA,NA,NA,693386,783721,"NB","data",380488,366128
"1858",2021-05-28,"nb",413364,37999,NA,NA,NA,693386,783721,"NB","data",370357,375365
"1859",2021-05-29,"nb",422227,38815,NA,NA,NA,693386,783721,"NB","data",361494,383412
"1860",2021-05-30,"nb",430489,39633,NA,NA,NA,693386,783721,"NB","data",353232,390856
"1861",2021-05-31,"nb",433955,40172,NA,NA,NA,693386,783721,"NB","data",349766,393783
"1862",2021-06-01,"nb",439871,40912,NA,NA,NA,693386,783721,"NB","data",343850,398959
"1863",2021-06-02,"nb",447530,42050,NA,NA,NA,693386,783721,"NB","data",336191,405480
"1864",2021-06-03,"nb",456328,43162,NA,NA,NA,693386,783721,"NB","data",327393,413166
"1865",2021-06-04,"nb",467403,44437,NA,NA,NA,693386,783721,"NB","data",316318,422966
"1866",2021-06-05,"nb",475253,45646,NA,NA,NA,693386,783721,"NB","data",308468,429607
"1867",2021-06-06,"nb",478146,46193,NA,NA,NA,693386,783721,"NB","data",305575,431953
"1868",2021-06-07,"nb",487408,47392,NA,NA,NA,693386,783721,"NB","data",296313,440016
"1869",2021-06-08,"nb",491228,48363,NA,NA,NA,693386,783721,"NB","data",292493,442865
"1870",2021-06-09,"nb",500529,50596,NA,NA,NA,693386,783721,"NB","data",283192,449933
"1871",2021-06-10,"nb",504675,56084,NA,NA,NA,693386,783721,"NB","data",279046,448591
"1872",2021-06-11,"nb",510376,64014,NA,NA,NA,693386,783721,"NB","data",273345,446362
"1873",2021-06-12,"nb",514169,69686,NA,NA,NA,693386,783721,"NB","data",269552,444483
"1874",2021-06-13,"nb",517265,75245,NA,NA,NA,693386,783721,"NB","data",266456,442020
"1875",2021-06-14,"nb",518695,77718,NA,NA,NA,693386,783721,"NB","data",265026,440977
"1876",2021-06-15,"nb",520913,81981,NA,NA,NA,693386,783721,"NB","data",262808,438932
"1877",2021-06-16,"nb",522904,89122,NA,NA,NA,693386,783721,"NB","data",260817,433782
"1878",2021-06-17,"nb",524638,98143,NA,NA,NA,693386,783721,"NB","data",259083,426495
"1879",2021-06-18,"nb",526055,109955,NA,NA,NA,693386,783721,"NB","data",257666,416100
"1880",2021-06-19,"nb",527333,121777,NA,NA,NA,693386,783721,"NB","data",256388,405556
"1881",2021-06-20,"nb",528815,129971,NA,NA,NA,693386,783721,"NB","data",254906,398844
"1882",2021-06-21,"nb",529560,132827,NA,NA,NA,693386,783721,"NB","data",254161,396733
"1883",2021-06-22,"nb",529921,139120,NA,NA,NA,693386,783721,"NB","data",253800,390801
"1884",2021-06-23,"nb",530312,149404,NA,NA,NA,693386,783721,"NB","data",253409,380908
"1885",2021-06-24,"nb",531847,161861,NA,NA,NA,693386,783721,"NB","data",251874,369986
"1886",2021-06-25,"nb",533658,175069,NA,NA,NA,693386,783721,"NB","data",250063,358589
"1887",2021-06-26,"nb",535115,189927,NA,NA,NA,693386,783721,"NB","data",248606,345188
"1888",2021-06-27,"nb",536590,203390,NA,NA,NA,693386,783721,"NB","data",247131,333200
"1889",2021-06-28,"nb",537160,209173,NA,NA,NA,693386,783721,"NB","data",246561,327987
"1890",2021-06-29,"nb",538022,220070,NA,NA,NA,693386,783721,"NB","data",245699,317952
"1891",2021-06-30,"nb",539206,233017,NA,NA,NA,693386,783721,"NB","data",244515,306189
"1892",2021-07-01,"nb",540734,250316,NA,NA,NA,693386,783721,"NB","data",242987,290418
"1893",2021-07-02,"nb",541479,258502,NA,NA,NA,693386,783721,"NB","data",242242,282977
"1894",2021-07-03,"nb",542111,266840,NA,NA,NA,693386,783721,"NB","data",241610,275271
"1895",2021-07-04,"nb",542803,274603,NA,NA,NA,693386,783721,"NB","data",240918,268200
"1896",2021-07-05,"nb",543297,279688,NA,NA,NA,693386,783721,"NB","data",240424,263609
"1897",2021-07-06,"nb",544190,288665,NA,NA,NA,693386,783721,"NB","data",239531,255525
"1898",2021-07-07,"nb",545674,301924,NA,NA,NA,693386,783721,"NB","data",238047,243750
"1899",2021-07-08,"nb",547218,314994,NA,NA,NA,693386,783721,"NB","data",236503,232224
"1900",2021-07-09,"nb",548795,329143,NA,NA,NA,693386,783721,"NB","data",234926,219652
"1901",2021-07-10,"nb",550174,340583,NA,NA,NA,693386,783721,"NB","data",233547,209591
"1902",2021-07-11,"nb",551201,349560,NA,NA,NA,693386,783721,"NB","data",232520,201641
"1903",2021-07-12,"nb",551682,353609,NA,NA,NA,693386,783721,"NB","data",232039,198073
"1904",2021-07-13,"nb",552593,360545,NA,NA,NA,693386,783721,"NB","data",231128,192048
"1905",2021-07-14,"nb",553835,371013,NA,NA,NA,693386,783721,"NB","data",229886,182822
"1906",2021-07-15,"nb",555108,381703,NA,NA,NA,693386,783721,"NB","data",228613,173405
"1907",2021-07-16,"nb",556614,394462,NA,NA,NA,693386,783721,"NB","data",227107,162152
"1908",2021-07-17,"nb",557509,401409,NA,NA,NA,693386,783721,"NB","data",226212,156100
"1909",2021-07-18,"nb",557736,402642,NA,NA,NA,693386,783721,"NB","data",225985,155094
"1910",2021-07-19,"nb",557779,403013,NA,NA,NA,693386,783721,"NB","data",225942,154766
"1911",2021-07-20,"nb",559334,414232,NA,NA,NA,693386,783721,"NB","data",224387,145102
"1912",2021-07-21,"nb",560431,420696,NA,NA,NA,693386,783721,"NB","data",223290,139735
"1913",2021-07-22,"nb",561557,427872,NA,NA,NA,693386,783721,"NB","data",222164,133685
"1914",2021-07-23,"nb",562920,434878,NA,NA,NA,693386,783721,"NB","data",220801,128042
"1915",2021-07-24,"nb",564078,441023,NA,NA,NA,693386,783721,"NB","data",219643,123055
"1916",2021-07-25,"nb",564857,445691,NA,NA,NA,693386,783721,"NB","data",218864,119166
"1917",2021-07-26,"nb",565070,446830,NA,NA,NA,693386,783721,"NB","data",218651,118240
"1918",2021-07-27,"nb",565567,448784,NA,NA,NA,693386,783721,"NB","data",218154,116783
"1919",2021-07-28,"nb",566611,453323,NA,NA,NA,693386,783721,"NB","data",217110,113288
"1920",2021-07-29,"nb",567632,458215,NA,NA,NA,693386,783721,"NB","data",216089,109417
"1921",2021-07-30,"nb",568659,462780,NA,NA,NA,693386,783721,"NB","data",215062,105879
"1922",2021-07-31,"nb",568659,462780,NA,NA,NA,693386,783721,"NB","data",215062,105879
"1923",2021-08-01,"nb",570357,470517,NA,NA,NA,693386,783721,"NB","data",213364,99840
"1924",2021-08-02,"nb",570357,470517,NA,NA,NA,693386,783721,"NB","data",213364,99840
"1925",2021-08-03,"nb",570876,472018,NA,NA,NA,693386,783721,"NB","data",212845,98858
"1926",2021-08-04,"nb",571193,472959,NA,NA,NA,693386,783721,"NB","data",212528,98234
"1927",2021-08-05,"nb",571995,475872,NA,NA,NA,693386,783721,"NB","data",211726,96123
"1928",2021-08-06,"nb",572817,478750,NA,NA,NA,693386,783721,"NB","data",210904,94067
"1929",2021-08-07,"nb",572817,478750,NA,NA,NA,693386,783721,"NB","data",210904,94067
"1930",2021-08-08,"nb",572817,478750,NA,NA,NA,693386,783721,"NB","data",210904,94067
"1931",2021-08-09,"nb",574458,483702,NA,NA,NA,693386,783721,"NB","data",209263,90756
"1932",2021-08-10,"nb",574802,484868,NA,NA,NA,693386,783721,"NB","data",208919,89934
"1933",2021-08-11,"nb",575264,486561,NA,NA,NA,693386,783721,"NB","data",208457,88703
"1934",2021-08-12,"nb",575968,488943,NA,NA,NA,693386,783721,"NB","data",207753,87025
"1935",2021-08-13,"nb",576902,491599,NA,NA,NA,693386,783721,"NB","data",206819,85303
"1936",2021-08-14,"nb",576902,491599,NA,NA,NA,693386,783721,"NB","data",206819,85303
"1937",2021-08-15,"nb",576902,491599,NA,NA,NA,693386,783721,"NB","data",206819,85303
"1938",2021-08-16,"nb",578181,495338,NA,NA,NA,693386,783721,"NB","data",205540,82843
"1939",2021-08-17,"nb",578376,495755,NA,NA,NA,693386,783721,"NB","data",205345,82621
"1940",2021-08-18,"nb",579654,498217,NA,NA,NA,693386,783721,"NB","data",204067,81437
"1941",2021-08-19,"nb",580217,499538,NA,NA,NA,693386,783721,"NB","data",203504,80679
"1942",2021-08-20,"nb",580971,501598,NA,NA,NA,693386,783721,"NB","data",202750,79373
"1943",2021-08-21,"nb",580971,501598,NA,NA,NA,693386,783721,"NB","data",202750,79373
"1944",2021-08-22,"nb",580971,501598,NA,NA,NA,693386,783721,"NB","data",202750,79373
"1945",2021-08-23,"nb",582219,504436,NA,NA,NA,693386,783721,"NB","data",201502,77783
"1946",2021-08-24,"nb",583252,514085,NA,NA,NA,693386,783721,"NB","data",200469,69167
"1947",2021-08-25,"nb",584148,515759,NA,NA,NA,693386,783721,"NB","data",199573,68389
"1948",2021-08-26,"nb",584636,516861,NA,NA,NA,693386,783721,"NB","data",199085,67775
"1949",2021-08-27,"nb",585641,518501,NA,NA,NA,693386,783721,"NB","data",198080,67140
"1950",2021-08-28,"nb",585641,518501,NA,NA,NA,693386,783721,"NB","data",198080,67140
"1951",2021-08-29,"nb",585641,518501,NA,NA,NA,693386,783721,"NB","data",198080,67140
"1952",2021-08-30,"nb",587882,522277,NA,NA,NA,693386,783721,"NB","data",195839,65605
"1953",2021-08-31,"nb",588706,523750,NA,NA,NA,693386,783721,"NB","data",195015,64956
"1954",2021-09-01,"nb",589811,525603,NA,NA,NA,693386,783721,"NB","data",193910,64208
"1955",2021-09-02,"nb",590348,526518,NA,NA,NA,693386,783721,"NB","data",193373,63830
"1956",2021-09-03,"nb",591258,528063,NA,NA,NA,693386,783721,"NB","data",192463,63195
"1957",2021-09-04,"nb",591258,528063,NA,NA,NA,693386,783721,"NB","data",192463,63195
"1958",2021-09-05,"nb",591258,528063,NA,NA,NA,693386,783721,"NB","data",192463,63195
"1959",2021-09-06,"nb",591258,528063,NA,NA,NA,693386,783721,"NB","data",192463,63195
"1960",2021-09-07,"nb",592721,530514,NA,NA,NA,693386,783721,"NB","data",191000,62207
"1961",2021-09-08,"nb",593130,531086,NA,NA,NA,693386,783721,"NB","data",190591,62044
"1962",2021-09-09,"nb",593675,531705,NA,NA,NA,693386,783721,"NB","data",190046,61970
"1963",2021-09-10,"nb",594431,532991,NA,NA,NA,693386,783721,"NB","data",189290,61440
"1964",2021-09-11,"nb",594431,532991,NA,NA,NA,693386,783721,"NB","data",189290,61440
"1965",2021-09-12,"nb",594431,532991,NA,NA,NA,693386,783721,"NB","data",189290,61440
"1966",2021-09-13,"nb",595900,535575,NA,NA,NA,693386,783721,"NB","data",187821,60325
"1967",2021-09-14,"nb",596107,535976,NA,NA,NA,693386,783721,"NB","data",187614,60131
"1968",2021-09-15,"nb",596991,537162,NA,NA,NA,693386,783721,"NB","data",186730,59829
"1969",2021-09-16,"nb",597432,537672,NA,NA,NA,693386,783721,"NB","data",186289,59760
"1970",2021-09-17,"nb",599397,539484,NA,NA,NA,693386,783721,"NB","data",184324,59913
"1971",2021-09-18,"nb",599397,539484,NA,NA,NA,693386,783721,"NB","data",184324,59913
"1972",2021-09-19,"nb",599397,539484,NA,NA,NA,693386,783721,"NB","data",184324,59913
"1973",2021-09-20,"nb",601974,541952,NA,NA,NA,693386,783721,"NB","data",181747,60022
"1974",2021-09-21,"nb",602821,542623,NA,NA,NA,693386,783721,"NB","data",180900,60198
"1975",2021-09-22,"nb",604135,543646,NA,NA,NA,693386,783721,"NB","data",179586,60489
"1976",2021-09-23,"nb",606483,545850,NA,NA,NA,693386,783721,"NB","data",177238,60633
"1977",2021-09-24,"nb",608407,547486,NA,NA,NA,693386,783721,"NB","data",175314,60921
"1978",2021-09-25,"nb",608407,547486,NA,NA,NA,693386,783721,"NB","data",175314,60921
"1979",2021-09-26,"nb",612730,551555,NA,NA,NA,693386,783721,"NB","data",170991,61175
"1980",2021-09-27,"nb",613588,552075,NA,NA,NA,693386,783721,"NB","data",170133,61513
"1981",2021-09-28,"nb",615669,553759,NA,NA,NA,693386,783721,"NB","data",168052,61910
"1982",2021-09-29,"nb",617629,555636,NA,NA,NA,693386,783721,"NB","data",166092,61993
"1983",2021-09-30,"nb",619099,557015,NA,NA,NA,693386,783721,"NB","data",164622,62084
"1984",2021-10-01,"nb",620690,558491,NA,NA,NA,693386,783721,"NB","data",163031,62199
"1985",2021-10-02,"nb",620690,558491,NA,NA,NA,693386,783721,"NB","data",163031,62199
"1986",2021-10-03,"nb",622909,560527,NA,NA,NA,693386,783721,"NB","data",160812,62382
"1987",2021-10-04,"nb",623379,560991,NA,NA,NA,693386,783721,"NB","data",160342,62388
"1988",2021-10-05,"nb",624619,562100,NA,NA,NA,693386,783721,"NB","data",159102,62519
"1989",2021-10-06,"nb",625724,563184,NA,NA,NA,693386,783721,"NB","data",157997,62540
"1990",2021-10-07,"nb",627442,564340,NA,NA,NA,693386,783721,"NB","data",156279,63102
"1991",2021-10-08,"nb",628384,565024,NA,NA,NA,693386,783721,"NB","data",155337,63360
"1992",2021-10-09,"nb",628384,565024,NA,NA,NA,693386,783721,"NB","data",155337,63360
"1993",2021-10-10,"nb",628384,565024,NA,NA,NA,693386,783721,"NB","data",155337,63360
"1994",2021-10-11,"nb",631528,567355,NA,NA,NA,693386,783721,"NB","data",152193,64173
"1995",2021-10-12,"nb",632117,567854,NA,NA,NA,693386,783721,"NB","data",151604,64263
"1996",2021-10-13,"nb",632862,568422,NA,NA,NA,693386,783721,"NB","data",150859,64440
"1997",2021-10-13,"nb",633252,569368.75,NA,NA,NA,693386,783721,"NB","data",150469,63883.25
"1998",2021-10-14,"nb",633784,569394,NA,NA,NA,693386,783721,"NB","data",149937,64390
"1999",2021-10-14,"nb",634327.125,570462.489900886,1075.125,1093.73990088631,2168.86490088631,693386,783721,"NB","data",149393.875,63864.6350991137
"2000",2021-10-15,"nb",635178,571566,NA,NA,NA,693386,783721,"NB","data",148543,63612
"2001",2021-10-15,"nb",635401.655955705,571556.199714408,1074.53095570463,1093.70981352171,2168.24076922634,693386,783721,"NB","data",148319.344044295,63845.4562412966
"2002",2021-10-16,"nb",635178,571566,NA,NA,NA,693386,783721,"NB","data",148543,63612
"2003",2021-10-16,"nb",636475.564969764,572649.879041327,1073.90901405958,1093.67932691937,2167.58834097895,693386,783721,"NB","data",147245.435030236,63825.6859284368
"2004",2021-10-17,"nb",636985,573769,NA,NA,NA,693386,783721,"NB","data",146736,63216
"2005",2021-10-17,"nb",637548.822150065,573743.527463327,1073.25718030077,1093.64842199965,2166.90560230042,693386,783721,"NB","projection",146172.177849935,63805.2946867379
"2006",2021-10-18,"nb",638621.395416267,574837.144541591,1072.57326620247,1093.61707826413,2166.19034446659,693386,783721,"NB","projection",145099.604583733,63784.2508746763
"2007",2021-10-19,"nb",639693.250282451,575930.729815244,1071.85486618371,1093.58527365269,2165.4401398364,693386,783721,"NB","projection",144027.749717549,63762.5204672073
"2008",2021-10-20,"nb",640764.349612255,577024.282799626,1071.0993298036,1093.55298438261,2164.65231418621,693386,783721,"NB","projection",142956.650387745,63740.0668126283
"2009",2021-10-21,"nb",641834.653342248,578117.802984393,1070.30372999364,1093.52018476627,2163.82391475991,693386,783721,"NB","projection",141886.346657752,63716.8503578557
"2010",2021-10-22,"nb",642904.118168491,579211.289831397,1069.46482624277,1093.48684700415,2162.95167324692,693386,783721,"NB","projection",140816.881831509,63692.8283370943
"2011",2021-10-23,"nb",643972.697190267,580304.742772346,1068.57902177621,1093.45294094959,2162.0319627258,693386,783721,"NB","projection",139748.302809733,63667.9544179209
"2012",2021-10-24,"nb",645040.339503828,581398.161206186,1067.64231356035,1093.4184338398,2161.06074740016,693386,783721,"NB","projection",138680.660496172,63642.1782976415
"2013",2021-10-25,"nb",646106.989737528,582491.544496174,1066.65023370052,1093.38328998792,2160.03352368844,693386,783721,"NB","projection",137614.010262472,63615.4452413541
"2014",2021-10-26,"nb",647172.587517988,583584.891966603,1065.59778045968,1093.34747042845,2158.94525088812,693386,783721,"NB","projection",136548.412482012,63587.6955513853
"2015",2021-10-27,"nb",648237.066854692,584678.202899111,1064.47933670366,1093.31093250797,2157.79026921163,693386,783721,"NB","projection",135483.933145308,63558.863955581
"2016",2021-10-28,"nb",649300.355427723,585771.476528522,1063.28857303131,1093.27362941089,2156.5622024422,693386,783721,"NB","projection",134420.644572277,63528.8788992014
"2017",2021-10-29,"nb",650362.373759872,586864.712038128,1062.01833214867,1093.23550960654,2155.25384175521,693386,783721,"NB","projection",133358.626240128,63497.6617217435
"2018",2021-10-30,"nb",651423.034250012,587957.908554331,1060.66049013997,1093.19651620311,2153.85700634308,693386,783721,"NB","projection",132297.965749988,63465.1256956804
"2019",2021-10-31,"nb",652482.240039114,589051.065140519,1059.20578910201,1093.15658618778,2152.36237528978,693386,783721,"NB","projection",131238.759960886,63431.1748985946
"2020",2021-11-01,"nb",653539.883673168,590144.180790048,1057.64363405493,1093.11564952869,2150.75928358361,693386,783721,"NB","projection",130181.116326832,63395.7028831209
"2021",2021-11-02,"nb",654595.845518145,591237.254418157,1055.96184497664,1093.0736281093,2149.03547308594,693386,783721,"NB","projection",129125.154481855,63358.5910999882
"2022",2021-11-03,"nb",655649.991870194,592330.28485261,1054.1463520492,1093.03043445305,2147.17678650224,693386,783721,"NB","projection",128071.008129806,63319.7070175844
"2023",2021-11-04,"nb",656702.172688673,593423.270822802,1052.18081847869,1092.98597019166,2145.16678867035,693386,783721,"NB","projection",127018.827311327,63278.9018658714
"2024",2021-11-05,"nb",657752.218858846,594516.210947011,1050.04617017263,1092.9401242095,2142.98629438214,693386,783721,"NB","projection",125968.781141154,63236.0079118345
"2025",2021-11-06,"nb",658799.938863407,595609.103717394,1047.72000456101,1092.89277038292,2140.61277494393,693386,783721,"NB","projection",124921.061136593,63190.8351460126
"2026",2021-11-07,"nb",659845.11470451,596701.947482195,1045.17584110319,1092.84376480081,2138.019605904,693386,783721,"NB","projection",123875.88529549,63143.167222315
"2027",2021-11-08,"nb",660887.496866791,597794.740424518,1042.38216228143,1092.79294232349,2135.17510460492,693386,783721,"NB","projection",122833.503133209,63092.7564422729
"2028",2021-11-09,"nb",661926.798041062,598887.480536798,1039.3011742708,1092.74011227919,2132.04128655,693386,783721,"NB","projection",121794.201958938,63039.3175042645
"2029",2021-11-10,"nb",662962.685229144,599980.165589832,1035.8871880821,1092.68505303457,2128.57224111666,693386,783721,"NB","projection",120758.314770856,62982.5196393121
"2030",2021-11-11,"nb",663994.769709422,601072.7930949,1032.08448027784,1092.62750506774,2124.71198534558,693386,783721,"NB","projection",119726.230290578,62921.9766145222
"2031",2021-11-12,"nb",665022.594139571,602165.360256931,1027.82443014916,1092.56716203131,2120.39159218047,693386,783721,"NB","projection",118698.405860429,62857.23388264
"2032",2021-11-13,"nb",666045.615775401,603257.863916006,1023.02163582959,1092.50365907501,2115.5252949046,693386,783721,"NB","projection",117675.384224599,62787.7518593946
"2033",2021-11-14,"nb",667063.184341326,604350.300473384,1017.568565925,1092.43655737827,2110.00512330327,693386,783721,"NB","projection",116657.815658674,62712.8838679413
"2034",2021-11-15,"nb",668074.512414622,605442.66579673,1011.32807329623,1092.36532334529,2103.69339664152,693386,783721,"NB","projection",115646.487585378,62631.8466178923
"2035",2021-11-16,"nb",669078.635142149,606534.955096884,1004.12272752682,1092.28930015431,2096.41202768113,693386,783721,"NB","projection",114642.364857851,62543.6800452648
"2036",2021-11-17,"nb",670074.354455455,607627.162765002,995.719313306035,1092.20766811795,2087.92698142398,693386,783721,"NB","projection",113646.645544545,62447.1916904529
"2037",2021-11-18,"nb",671060.16026997,608719.282153311,985.805814514868,1092.11938830884,2077.92520282371,693386,783721,"NB","projection",112660.83973003,62340.8781166589
"2038",2021-11-19,"nb",672034.11669716,609811.305273837,973.956427189987,1092.02312052599,2065.97954771598,693386,783721,"NB","projection",111686.88330284,62222.8114233229
"2039",2021-11-20,"nb",672993.693690121,610903.222374676,959.57699296088,1091.91710083897,2051.49409379985,693386,783721,"NB","projection",110727.306309879,62090.4713154448
"2040",2021-11-21,"nb",673935.511205727,611995.021328224,941.817515606643,1091.79895354842,2033.61646915507,693386,783721,"NB","projection",109785.488794273,61940.489877503
