"","date","province","at_least_1_dose","double_dose","firstJabs","secondJabs","jabs","eligible_population","population","type","unvaccinated_population","partially_dose"
"2199",2021-01-15,"ns",5400,2200,NA,NA,NA,871110,982326,"data",976926,3200
"2200",2021-01-16,"ns",5400,2200,NA,NA,NA,871110,982326,"data",976926,3200
"2201",2021-01-17,"ns",5400,2200,NA,NA,NA,871110,982326,"data",976926,3200
"2202",2021-01-18,"ns",5400,2200,NA,NA,NA,871110,982326,"data",976926,3200
"2203",2021-01-19,"ns",6305,2215,NA,NA,NA,871110,982326,"data",976021,4090
"2204",2021-01-20,"ns",6668,2507,NA,NA,NA,871110,982326,"data",975658,4161
"2205",2021-01-21,"ns",7131,2696,NA,NA,NA,871110,982326,"data",975195,4435
"2206",2021-01-22,"ns",7870,2705,NA,NA,NA,871110,982326,"data",974456,5165
"2207",2021-01-23,"ns",7870,2705,NA,NA,NA,871110,982326,"data",974456,5165
"2208",2021-01-24,"ns",7870,2705,NA,NA,NA,871110,982326,"data",974456,5165
"2209",2021-01-25,"ns",8375,2708,NA,NA,NA,871110,982326,"data",973951,5667
"2210",2021-01-26,"ns",8914,2708,NA,NA,NA,871110,982326,"data",973412,6206
"2211",2021-01-27,"ns",9577,2709,NA,NA,NA,871110,982326,"data",972749,6868
"2212",2021-01-28,"ns",10795,2709,NA,NA,NA,871110,982326,"data",971531,8086
"2213",2021-01-29,"ns",11875,2714,NA,NA,NA,871110,982326,"data",970451,9161
"2214",2021-01-30,"ns",11875,2714,NA,NA,NA,871110,982326,"data",970451,9161
"2215",2021-01-31,"ns",11875,2714,NA,NA,NA,871110,982326,"data",970451,9161
"2216",2021-02-01,"ns",12177,2729,NA,NA,NA,871110,982326,"data",970149,9448
"2217",2021-02-02,"ns",12211,2954,NA,NA,NA,871110,982326,"data",970115,9257
"2218",2021-02-03,"ns",12380,3457,NA,NA,NA,871110,982326,"data",969946,8923
"2219",2021-02-04,"ns",12402,4046,NA,NA,NA,871110,982326,"data",969924,8356
"2220",2021-02-05,"ns",12614,4681,NA,NA,NA,871110,982326,"data",969712,7933
"2221",2021-02-06,"ns",12614,4681,NA,NA,NA,871110,982326,"data",969712,7933
"2222",2021-02-07,"ns",12614,4681,NA,NA,NA,871110,982326,"data",969712,7933
"2223",2021-02-08,"ns",13085,5134,NA,NA,NA,871110,982326,"data",969241,7951
"2224",2021-02-09,"ns",13184,5642,NA,NA,NA,871110,982326,"data",969142,7542
"2225",2021-02-10,"ns",14113,5900,NA,NA,NA,871110,982326,"data",968213,8213
"2226",2021-02-11,"ns",14760,6272,NA,NA,NA,871110,982326,"data",967566,8488
"2227",2021-02-12,"ns",14845,7498,NA,NA,NA,871110,982326,"data",967481,7347
"2228",2021-02-13,"ns",14845,7498,NA,NA,NA,871110,982326,"data",967481,7347
"2229",2021-02-14,"ns",14845,7498,NA,NA,NA,871110,982326,"data",967481,7347
"2230",2021-02-15,"ns",14845,7498,NA,NA,NA,871110,982326,"data",967481,7347
"2231",2021-02-16,"ns",14915,8225,NA,NA,NA,871110,982326,"data",967411,6690
"2232",2021-02-17,"ns",15219,8830,NA,NA,NA,871110,982326,"data",967107,6389
"2233",2021-02-18,"ns",15250,9782,NA,NA,NA,871110,982326,"data",967076,5468
"2234",2021-02-19,"ns",15250,9782,NA,NA,NA,871110,982326,"data",967076,5468
"2235",2021-02-20,"ns",15250,9782,NA,NA,NA,871110,982326,"data",967076,5468
"2236",2021-02-21,"ns",15250,9782,NA,NA,NA,871110,982326,"data",967076,5468
"2237",2021-02-22,"ns",15988,11533,NA,NA,NA,871110,982326,"data",966338,4455
"2238",2021-02-23,"ns",16434,11532,NA,NA,NA,871110,982326,"data",965892,4902
"2239",2021-02-24,"ns",17579,11658,NA,NA,NA,871110,982326,"data",964747,5921
"2240",2021-02-25,"ns",18982,11766,NA,NA,NA,871110,982326,"data",963344,7216
"2241",2021-02-26,"ns",19914,12105,NA,NA,NA,871110,982326,"data",962412,7809
"2242",2021-02-27,"ns",19914,12105,NA,NA,NA,871110,982326,"data",962412,7809
"2243",2021-02-28,"ns",19914,12105,NA,NA,NA,871110,982326,"data",962412,7809
"2244",2021-03-01,"ns",20011,12845,NA,NA,NA,871110,982326,"data",962315,7166
"2245",2021-03-02,"ns",20580,12891,NA,NA,NA,871110,982326,"data",961746,7689
"2246",2021-03-03,"ns",21779,13512,NA,NA,NA,871110,982326,"data",960547,8267
"2247",2021-03-04,"ns",23371,14219,NA,NA,NA,871110,982326,"data",958955,9152
"2248",2021-03-05,"ns",24281,14395,NA,NA,NA,871110,982326,"data",958045,9886
"2249",2021-03-06,"ns",24281,14395,NA,NA,NA,871110,982326,"data",958045,9886
"2250",2021-03-07,"ns",24281,14395,NA,NA,NA,871110,982326,"data",958045,9886
"2251",2021-03-08,"ns",25011,14433,NA,NA,NA,871110,982326,"data",957315,10578
"2252",2021-03-09,"ns",25689,14542,NA,NA,NA,871110,982326,"data",956637,11147
"2253",2021-03-10,"ns",27470,15086,NA,NA,NA,871110,982326,"data",954856,12384
"2254",2021-03-11,"ns",29766,15383,NA,NA,NA,871110,982326,"data",952560,14383
"2255",2021-03-12,"ns",31236,15655,NA,NA,NA,871110,982326,"data",951090,15581
"2256",2021-03-13,"ns",31236,15655,NA,NA,NA,871110,982326,"data",951090,15581
"2257",2021-03-14,"ns",31236,15655,NA,NA,NA,871110,982326,"data",951090,15581
"2258",2021-03-15,"ns",31964,16113,NA,NA,NA,871110,982326,"data",950362,15851
"2259",2021-03-16,"ns",33494,16650,NA,NA,NA,871110,982326,"data",948832,16844
"2260",2021-03-17,"ns",34530,17822,NA,NA,NA,871110,982326,"data",947796,16708
"2261",2021-03-18,"ns",36193,18983,NA,NA,NA,871110,982326,"data",946133,17210
"2262",2021-03-19,"ns",37986,20050,NA,NA,NA,871110,982326,"data",944340,17936
"2263",2021-03-20,"ns",37986,20050,NA,NA,NA,871110,982326,"data",944340,17936
"2264",2021-03-21,"ns",37986,20050,NA,NA,NA,871110,982326,"data",944340,17936
"2265",2021-03-22,"ns",40557,20103,NA,NA,NA,871110,982326,"data",941769,20454
"2266",2021-03-23,"ns",45708,20579,NA,NA,NA,871110,982326,"data",936618,25129
"2267",2021-03-24,"ns",50085,21648,NA,NA,NA,871110,982326,"data",932241,28437
"2268",2021-03-25,"ns",54514,22917,NA,NA,NA,871110,982326,"data",927812,31597
"2269",2021-03-26,"ns",59486,23662,NA,NA,NA,871110,982326,"data",922840,35824
"2270",2021-03-27,"ns",59486,23662,NA,NA,NA,871110,982326,"data",922840,35824
"2271",2021-03-28,"ns",59486,23662,NA,NA,NA,871110,982326,"data",922840,35824
"2272",2021-03-29,"ns",64850,24344,NA,NA,NA,871110,982326,"data",917476,40506
"2273",2021-03-30,"ns",69271,25102,NA,NA,NA,871110,982326,"data",913055,44169
"2274",2021-03-31,"ns",74233,26599,NA,NA,NA,871110,982326,"data",908093,47634
"2275",2021-04-01,"ns",78071,28552,NA,NA,NA,871110,982326,"data",904255,49519
"2276",2021-04-02,"ns",81873,29530,NA,NA,NA,871110,982326,"data",900453,52343
"2277",2021-04-03,"ns",81873,29530,NA,NA,NA,871110,982326,"data",900453,52343
"2278",2021-04-04,"ns",81873,29530,NA,NA,NA,871110,982326,"data",900453,52343
"2279",2021-04-05,"ns",83939,29532,NA,NA,NA,871110,982326,"data",898387,54407
"2280",2021-04-06,"ns",86759,29677,NA,NA,NA,871110,982326,"data",895567,57082
"2281",2021-04-07,"ns",93097,30069,NA,NA,NA,871110,982326,"data",889229,63028
"2282",2021-04-08,"ns",99409,30400,NA,NA,NA,871110,982326,"data",882917,69009
"2283",2021-04-09,"ns",107510,30838,NA,NA,NA,871110,982326,"data",874816,76672
"2284",2021-04-10,"ns",107510,30838,NA,NA,NA,871110,982326,"data",874816,76672
"2285",2021-04-11,"ns",107510,30838,NA,NA,NA,871110,982326,"data",874816,76672
"2286",2021-04-12,"ns",119004,31119,NA,NA,NA,871110,982326,"data",863322,87885
"2287",2021-04-13,"ns",126296,31294,NA,NA,NA,871110,982326,"data",856030,95002
"2288",2021-04-14,"ns",138268,31583,NA,NA,NA,871110,982326,"data",844058,106685
"2289",2021-04-15,"ns",150869,31998,NA,NA,NA,871110,982326,"data",831457,118871
"2290",2021-04-16,"ns",162537,32255,NA,NA,NA,871110,982326,"data",819789,130282
"2291",2021-04-17,"ns",162537,32255,NA,NA,NA,871110,982326,"data",819789,130282
"2292",2021-04-18,"ns",162537,32255,NA,NA,NA,871110,982326,"data",819789,130282
"2293",2021-04-19,"ns",175067,32496,NA,NA,NA,871110,982326,"data",807259,142571
"2294",2021-04-20,"ns",183141,32877,NA,NA,NA,871110,982326,"data",799185,150264
"2295",2021-04-21,"ns",197445,33356,NA,NA,NA,871110,982326,"data",784881,164089
"2296",2021-04-22,"ns",213956,33356,NA,NA,NA,871110,982326,"data",768370,180600
"2297",2021-04-23,"ns",226295,34493,NA,NA,NA,871110,982326,"data",756031,191802
"2298",2021-04-24,"ns",226295,34493,NA,NA,NA,871110,982326,"data",756031,191802
"2299",2021-04-25,"ns",226295,34493,NA,NA,NA,871110,982326,"data",756031,191802
"2300",2021-04-26,"ns",241259,34816,NA,NA,NA,871110,982326,"data",741067,206443
"2301",2021-04-27,"ns",248589,35002,NA,NA,NA,871110,982326,"data",733737,213587
"2302",2021-04-28,"ns",258214,35549,NA,NA,NA,871110,982326,"data",724112,222665
"2303",2021-04-29,"ns",268193,35994,NA,NA,NA,871110,982326,"data",714133,232199
"2304",2021-04-30,"ns",276112,36381,NA,NA,NA,871110,982326,"data",706214,239731
"2305",2021-05-01,"ns",276112,36381,NA,NA,NA,871110,982326,"data",706214,239731
"2306",2021-05-02,"ns",276112,36381,NA,NA,NA,871110,982326,"data",706214,239731
"2307",2021-05-03,"ns",284310,36600,NA,NA,NA,871110,982326,"data",698016,247710
"2308",2021-05-04,"ns",288531,36687,NA,NA,NA,871110,982326,"data",693795,251844
"2309",2021-05-05,"ns",297917,36858,NA,NA,NA,871110,982326,"data",684409,261059
"2310",2021-05-06,"ns",309937,37346,NA,NA,NA,871110,982326,"data",672389,272591
"2311",2021-05-07,"ns",319348,37630,NA,NA,NA,871110,982326,"data",662978,281718
"2312",2021-05-08,"ns",319348,37630,NA,NA,NA,871110,982326,"data",662978,281718
"2313",2021-05-09,"ns",319348,37630,NA,NA,NA,871110,982326,"data",662978,281718
"2314",2021-05-10,"ns",328390,37699,NA,NA,NA,871110,982326,"data",653936,290691
"2315",2021-05-11,"ns",337119,37784,NA,NA,NA,871110,982326,"data",645207,299335
"2316",2021-05-12,"ns",349531,38152,NA,NA,NA,871110,982326,"data",632795,311379
"2317",2021-05-13,"ns",364312,38421,NA,NA,NA,871110,982326,"data",618014,325891
"2318",2021-05-14,"ns",376740,38830,NA,NA,NA,871110,982326,"data",605586,337910
"2319",2021-05-15,"ns",376740,38830,NA,NA,NA,871110,982326,"data",605586,337910
"2320",2021-05-16,"ns",376740,38830,NA,NA,NA,871110,982326,"data",605586,337910
"2321",2021-05-17,"ns",391621,39235,NA,NA,NA,871110,982326,"data",590705,352386
"2322",2021-05-18,"ns",396493,39561,NA,NA,NA,871110,982326,"data",585833,356932
"2323",2021-05-19,"ns",402439,40096,NA,NA,NA,871110,982326,"data",579887,362343
"2324",2021-05-20,"ns",423031,40495,NA,NA,NA,871110,982326,"data",559295,382536
"2325",2021-05-21,"ns",442649,40900,NA,NA,NA,871110,982326,"data",539677,401749
"2326",2021-05-22,"ns",442649,40900,NA,NA,NA,871110,982326,"data",539677,401749
"2327",2021-05-23,"ns",442649,40900,NA,NA,NA,871110,982326,"data",539677,401749
"2328",2021-05-24,"ns",442649,40900,NA,NA,NA,871110,982326,"data",539677,401749
"2329",2021-05-25,"ns",468575,41479,NA,NA,NA,871110,982326,"data",513751,427096
"2330",2021-05-26,"ns",478848,42205,NA,NA,NA,871110,982326,"data",503478,436643
"2331",2021-05-27,"ns",499292,42904,NA,NA,NA,871110,982326,"data",483034,456388
"2332",2021-05-28,"ns",517591,43252,NA,NA,NA,871110,982326,"data",464735,474339
"2333",2021-05-29,"ns",517591,43252,NA,NA,NA,871110,982326,"data",464735,474339
"2334",2021-05-30,"ns",517591,43252,NA,NA,NA,871110,982326,"data",464735,474339
"2335",2021-05-31,"ns",540410,43463,NA,NA,NA,871110,982326,"data",441916,496947
"2336",2021-06-01,"ns",545430,43561,NA,NA,NA,871110,982326,"data",436896,501869
"2337",2021-06-02,"ns",550932,43776,NA,NA,NA,871110,982326,"data",431394,507156
"2338",2021-06-03,"ns",564571,43917,NA,NA,NA,871110,982326,"data",417755,520654
"2339",2021-06-04,"ns",577473,44188,NA,NA,NA,871110,982326,"data",404853,533285
"2340",2021-06-05,"ns",577473,44188,NA,NA,NA,871110,982326,"data",404853,533285
"2341",2021-06-06,"ns",577473,44188,NA,NA,NA,871110,982326,"data",404853,533285
"2342",2021-06-07,"ns",593344,44567,NA,NA,NA,871110,982326,"data",388982,548777
"2343",2021-06-08,"ns",597842,44876,NA,NA,NA,871110,982326,"data",384484,552966
"2344",2021-06-09,"ns",602232,45372,NA,NA,NA,871110,982326,"data",380094,556860
"2345",2021-06-10,"ns",617210,46630,NA,NA,NA,871110,982326,"data",365116,570580
"2346",2021-06-11,"ns",630685,47930,NA,NA,NA,871110,982326,"data",351641,582755
"2347",2021-06-12,"ns",630685,47930,NA,NA,NA,871110,982326,"data",351641,582755
"2348",2021-06-13,"ns",630685,47930,NA,NA,NA,871110,982326,"data",351641,582755
"2349",2021-06-14,"ns",647443,51536,NA,NA,NA,871110,982326,"data",334883,595907
"2350",2021-06-15,"ns",651204,54361,NA,NA,NA,871110,982326,"data",331122,596843
"2351",2021-06-16,"ns",656216,58854,NA,NA,NA,871110,982326,"data",326110,597362
"2352",2021-06-17,"ns",668760,66248,NA,NA,NA,871110,982326,"data",313566,602512
"2353",2021-06-18,"ns",678999,73600,NA,NA,NA,871110,982326,"data",303327,605399
"2354",2021-06-19,"ns",678999,73600,NA,NA,NA,871110,982326,"data",303327,605399
"2355",2021-06-20,"ns",678999,73600,NA,NA,NA,871110,982326,"data",303327,605399
"2356",2021-06-21,"ns",691048,84854,NA,NA,NA,871110,982326,"data",291278,606194
"2357",2021-06-22,"ns",693733,96781,NA,NA,NA,871110,982326,"data",288593,596952
"2358",2021-06-23,"ns",696385,112328,NA,NA,NA,871110,982326,"data",285941,584057
"2359",2021-06-24,"ns",698879,129822,NA,NA,NA,871110,982326,"data",283447,569057
"2360",2021-06-25,"ns",700829,147001,NA,NA,NA,871110,982326,"data",281497,553828
"2361",2021-06-26,"ns",700829,147001,NA,NA,NA,871110,982326,"data",281497,553828
"2362",2021-06-27,"ns",700829,147001,NA,NA,NA,871110,982326,"data",281497,553828
"2363",2021-06-28,"ns",703307,172910,NA,NA,NA,871110,982326,"data",279019,530397
"2364",2021-06-29,"ns",705047,193200,NA,NA,NA,871110,982326,"data",277279,511847
"2365",2021-06-30,"ns",706558,219504,NA,NA,NA,871110,982326,"data",275768,487054
"2366",2021-07-01,"ns",706558,219504,NA,NA,NA,871110,982326,"data",275768,487054
"2367",2021-07-02,"ns",708322,253331,NA,NA,NA,871110,982326,"data",274004,454991
"2368",2021-07-03,"ns",708322,253331,NA,NA,NA,871110,982326,"data",274004,454991
"2369",2021-07-04,"ns",708322,253331,NA,NA,NA,871110,982326,"data",274004,454991
"2370",2021-07-05,"ns",710175,283691,NA,NA,NA,871110,982326,"data",272151,426484
"2371",2021-07-06,"ns",711454,299585,NA,NA,NA,871110,982326,"data",270872,411869
"2372",2021-07-07,"ns",712854,322733,NA,NA,NA,871110,982326,"data",269472,390121
"2373",2021-07-08,"ns",714384,348034,NA,NA,NA,871110,982326,"data",267942,366350
"2374",2021-07-09,"ns",715855,369412,NA,NA,NA,871110,982326,"data",266471,346443
"2375",2021-07-10,"ns",715855,369412,NA,NA,NA,871110,982326,"data",266471,346443
"2376",2021-07-11,"ns",715855,369412,NA,NA,NA,871110,982326,"data",266471,346443
"2377",2021-07-12,"ns",717747,399579,NA,NA,NA,871110,982326,"data",264579,318168
"2378",2021-07-13,"ns",719068,415523,NA,NA,NA,871110,982326,"data",263258,303545
"2379",2021-07-14,"ns",720248,434537,NA,NA,NA,871110,982326,"data",262078,285711
"2380",2021-07-15,"ns",721664,454347,NA,NA,NA,871110,982326,"data",260662,267317
"2381",2021-07-16,"ns",722917,470591,NA,NA,NA,871110,982326,"data",259409,252326
"2382",2021-07-17,"ns",722917,470591,NA,NA,NA,871110,982326,"data",259409,252326
"2383",2021-07-18,"ns",722917,470591,NA,NA,NA,871110,982326,"data",259409,252326
"2384",2021-07-19,"ns",724948,485212,NA,NA,NA,871110,982326,"data",257378,239736
"2385",2021-07-20,"ns",724948,485212,NA,NA,NA,871110,982326,"data",257378,239736
"2386",2021-07-21,"ns",727721,512393,NA,NA,NA,871110,982326,"data",254605,215328
"2387",2021-07-22,"ns",729168,527619,NA,NA,NA,871110,982326,"data",253158,201549
"2388",2021-07-23,"ns",730559,541389,NA,NA,NA,871110,982326,"data",251767,189170
"2389",2021-07-24,"ns",730559,541389,NA,NA,NA,871110,982326,"data",251767,189170
"2390",2021-07-25,"ns",730559,541389,NA,NA,NA,871110,982326,"data",251767,189170
"2391",2021-07-26,"ns",732360,559813,NA,NA,NA,871110,982326,"data",249966,172547
"2392",2021-07-27,"ns",734143,569593,NA,NA,NA,871110,982326,"data",248183,164550
"2393",2021-07-28,"ns",735648,581909,NA,NA,NA,871110,982326,"data",246678,153739
"2394",2021-07-29,"ns",737234,595726,NA,NA,NA,871110,982326,"data",245092,141508
"2395",2021-07-30,"ns",738426,606975,NA,NA,NA,871110,982326,"data",243900,131451
"2396",2021-07-31,"ns",738426,606975,NA,NA,NA,871110,982326,"data",243900,131451
"2397",2021-08-01,"ns",738426,606975,NA,NA,NA,871110,982326,"data",243900,131451
"2398",2021-08-02,"ns",738426,606975,NA,NA,NA,871110,982326,"data",243900,131451
"2399",2021-08-03,"ns",740103,620557,NA,NA,NA,871110,982326,"data",242223,119546
"2400",2021-08-04,"ns",741629,629273,NA,NA,NA,871110,982326,"data",240697,112356
"2401",2021-08-05,"ns",742761,636903,NA,NA,NA,871110,982326,"data",239565,105858
"2402",2021-08-06,"ns",743725,643507,NA,NA,NA,871110,982326,"data",238601,100218
"2403",2021-08-07,"ns",743725,643507,NA,NA,NA,871110,982326,"data",238601,100218
"2404",2021-08-08,"ns",743725,643507,NA,NA,NA,871110,982326,"data",238601,100218
"2405",2021-08-09,"ns",744876,650135,NA,NA,NA,871110,982326,"data",237450,94741
"2406",2021-08-10,"ns",745429,652086,NA,NA,NA,871110,982326,"data",236897,93343
"2407",2021-08-11,"ns",745900,654766,NA,NA,NA,871110,982326,"data",236426,91134
"2408",2021-08-12,"ns",746412,657205,NA,NA,NA,871110,982326,"data",235914,89207
"2409",2021-08-13,"ns",746412,657205,NA,NA,NA,871110,982326,"data",235914,89207
"2410",2021-08-13,"ns",746593.625,657422.25,NA,NA,NA,871110,982326,"data",235732.375,89171.375
"2411",2021-08-14,"ns",746412,657205,NA,NA,NA,871110,982326,"data",235914,89207
"2412",2021-08-14,"ns",746969.875,658887.33275779,376.25,1465.08275779022,1841.33275779022,871110,982326,"data",235356.125,88082.5422422098
"2413",2021-08-15,"ns",746412,657205,NA,NA,NA,871110,982326,"data",235914,89207
"2414",2021-08-15,"ns",747346.086548997,660351.360110226,376.211548996507,1464.0273524354,1840.23890143191,871110,982326,"data",234979.913451003,86994.7264387709
"2415",2021-08-16,"ns",747886,661853,NA,NA,NA,871110,982326,"data",234440,86033
"2416",2021-08-16,"ns",747722.258869725,661814.283613028,376.172320728656,1462.92350280203,1839.09582353069,871110,982326,"projection",234603.741130275,85907.9752566975
"2417",2021-08-17,"ns",747886,661853,NA,NA,NA,871110,982326,"projection",234440,86033
"2418",2021-08-17,"ns",748098.391161197,663276.051460541,376.132291472051,1461.76784751343,1837.90013898548,871110,982326,"projection",234227.608838803,84822.3397006561
"2419",2021-08-18,"ns",748474.482597727,664736.608171415,376.091436529416,1460.55671087408,1836.6481474035,871110,982326,"projection",233851.517402273,83737.8744263115
"2420",2021-08-19,"ns",748850.532327907,666195.894237084,376.049730180646,1459.28606566845,1835.3357958491,871110,982326,"projection",233475.467672093,82654.6380908237
"2421",2021-08-20,"ns",749226.539473536,667653.845727689,376.007145629148,1457.95149060502,1833.95863623417,871110,982326,"projection",233099.460526464,81572.6937458478
"2422",2021-08-21,"ns",749602.503128481,669110.393849179,375.963654944906,1456.54812149063,1832.51177643554,871110,982326,"projection",232723.496871519,80492.1092793021
"2423",2021-08-22,"ns",749978.422357486,670565.464444222,375.919229004416,1455.07059504278,1830.9898240472,871110,982326,"projection",232347.577642514,79412.9579132637
"2424",2021-08-23,"ns",750354.296194912,672018.977428249,375.873837426188,1453.51298402646,1829.38682145264,871110,982326,"projection",231971.703805088,78335.3187666634
"2425",2021-08-24,"ns",750730.123643414,673470.846150375,375.827448502183,1451.86872212694,1827.69617062912,871110,982326,"projection",231595.876356586,77259.2774930387
"2426",2021-08-25,"ns",751105.903672539,674920.976667012,375.780029125162,1450.13051663607,1825.91054576123,871110,982326,"projection",231220.096327461,76184.9270055278
"2427",2021-08-26,"ns",751481.63521725,676369.266913622,375.73154471023,1448.2902466103,1824.02179132053,871110,982326,"projection",230844.36478275,75112.3683036277
"2428",2021-08-27,"ns",751857.317176362,677815.605757256,375.681959112058,1446.33884363389,1822.02080274594,871110,982326,"projection",230468.682823638,74041.7114191059
"2429",2021-08-28,"ns",752232.948410898,679259.871908925,375.631234536297,1444.26615166885,1819.89738620515,871110,982326,"projection",230093.051589102,72973.0765019733
